case_id,rel_dir,path_03,path_02,path_inf,path_infx,fs,n_intervals,n_rows,inception_s,variant,state,severity_pct,phase,load_pct,load_label,is_extra,group_id,motor_start,load_change,fault_start,fault_end,hreg_start,hreg_end,freg_start,freg_end
TT_fault_Data_0_5_Phase_a_0_5_0_5_NL,TT fault Data\0.5%\Phase_a_0.5%\0.5%_NL%,D:\Naveen\TT fault Data\0.5%\Phase_a_0.5%\0.5%_NL%\TTfault25kphaseA0p5loadingNL_03.out,D:\Naveen\TT fault Data\0.5%\Phase_a_0.5%\0.5%_NL%\TTfault25kphaseA0p5loadingNL_02.out,D:\Naveen\TT fault Data\0.5%\Phase_a_0.5%\0.5%_NL%\TTfault25kphaseA0p5loadingNL.inf,D:\Naveen\TT fault Data\0.5%\Phase_a_0.5%\0.5%_NL%\TTfault25kphaseA0p5loadingNL.infx,25000.0,250000,250001,7.2,,faulty,0.5,A,0,NL,False,TT_s0.5_pA_lNL,50000,,180000.0,200000.0,80000,179500,180500.0,199500.0
TT_fault_Data_0_5_Phase_b_0_5_0_5_100,TT fault Data\0.5%\Phase_b_0.5%\0.5%_100%,D:\Naveen\TT fault Data\0.5%\Phase_b_0.5%\0.5%_100%\TTfault_25k_phase_a_0.5%_loading100%_03.out,D:\Naveen\TT fault Data\0.5%\Phase_b_0.5%\0.5%_100%\TTfault_25k_phase_a_0.5%_loading100%_02.out,D:\Naveen\TT fault Data\0.5%\Phase_b_0.5%\0.5%_100%\TT25kphaseb0P5load100.inf,D:\Naveen\TT fault Data\0.5%\Phase_b_0.5%\0.5%_100%\TT25kphaseb0P5load100.infx,25000.0,250000,250001,7.2,,faulty,0.5,B,100,100,False,TT_s0.5_pB_l100,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_0_5_Phase_b_0_5_0_5_20,TT fault Data\0.5%\Phase_b_0.5%\0.5%_20%,D:\Naveen\TT fault Data\0.5%\Phase_b_0.5%\0.5%_20%\TTfault_25k_phase_b_0.5%_loading20%_03.out,D:\Naveen\TT fault Data\0.5%\Phase_b_0.5%\0.5%_20%\TTfault_25k_phase_b_0.5%_loading20%_02.out,D:\Naveen\TT fault Data\0.5%\Phase_b_0.5%\0.5%_20%\TT25kphaseb0P5load20.inf,D:\Naveen\TT fault Data\0.5%\Phase_b_0.5%\0.5%_20%\TT25kphaseb0P5load20.infx,25000.0,250000,250001,7.2,,faulty,0.5,B,20,20,False,TT_s0.5_pB_l20,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_0_5_Phase_b_0_5_0_5_40,TT fault Data\0.5%\Phase_b_0.5%\0.5%_40%,D:\Naveen\TT fault Data\0.5%\Phase_b_0.5%\0.5%_40%\TTfault_25k_phase_a_0.5%_loading40%_03.out,D:\Naveen\TT fault Data\0.5%\Phase_b_0.5%\0.5%_40%\TTfault_25k_phase_a_0.5%_loading40%_02.out,D:\Naveen\TT fault Data\0.5%\Phase_b_0.5%\0.5%_40%\TT25kphaseb0P5load40.inf,D:\Naveen\TT fault Data\0.5%\Phase_b_0.5%\0.5%_40%\TT25kphaseb0P5load40.infx,25000.0,250000,250001,7.2,,faulty,0.5,B,40,40,False,TT_s0.5_pB_l40,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_0_5_Phase_b_0_5_0_5_60,TT fault Data\0.5%\Phase_b_0.5%\0.5%_60%,D:\Naveen\TT fault Data\0.5%\Phase_b_0.5%\0.5%_60%\TTfault_25k_phase_a_0.5%_loading60%_03.out,D:\Naveen\TT fault Data\0.5%\Phase_b_0.5%\0.5%_60%\TTfault_25k_phase_a_0.5%_loading60%_02.out,D:\Naveen\TT fault Data\0.5%\Phase_b_0.5%\0.5%_60%\TT25kphaseb0P5load60.inf,D:\Naveen\TT fault Data\0.5%\Phase_b_0.5%\0.5%_60%\TT25kphaseb0P5load60.infx,25000.0,250000,250001,7.2,,faulty,0.5,B,60,60,False,TT_s0.5_pB_l60,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_0_5_Phase_b_0_5_0_5_80,TT fault Data\0.5%\Phase_b_0.5%\0.5%_80%,D:\Naveen\TT fault Data\0.5%\Phase_b_0.5%\0.5%_80%\TTfault_25k_phase_a_0.5%_loading80%_03.out,D:\Naveen\TT fault Data\0.5%\Phase_b_0.5%\0.5%_80%\TTfault_25k_phase_a_0.5%_loading80%_02.out,D:\Naveen\TT fault Data\0.5%\Phase_b_0.5%\0.5%_80%\TT25kphaseb0P5load80.inf,D:\Naveen\TT fault Data\0.5%\Phase_b_0.5%\0.5%_80%\TT25kphaseb0P5load80.infx,25000.0,250000,250001,7.2,,faulty,0.5,B,80,80,False,TT_s0.5_pB_l80,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_0_5_Phase_b_0_5_0_5_NL,TT fault Data\0.5%\Phase_b_0.5%\0.5%_NL%,D:\Naveen\TT fault Data\0.5%\Phase_b_0.5%\0.5%_NL%\TTfault25kphaseB0p5loadingNL_03.out,D:\Naveen\TT fault Data\0.5%\Phase_b_0.5%\0.5%_NL%\TTfault25kphaseB0p5loadingNL_02.out,D:\Naveen\TT fault Data\0.5%\Phase_b_0.5%\0.5%_NL%\TTfault25kphaseB0p5loadingNL.inf,D:\Naveen\TT fault Data\0.5%\Phase_b_0.5%\0.5%_NL%\TTfault25kphaseB0p5loadingNL.infx,25000.0,250000,250001,7.2,,faulty,0.5,B,0,NL,False,TT_s0.5_pB_lNL,50000,,180000.0,200000.0,80000,179500,180500.0,199500.0
TT_fault_Data_0_5_Phase_c_0_5_0_5_100,TT fault Data\0.5%\Phase_c_0.5%\0.5%_100%,D:\Naveen\TT fault Data\0.5%\Phase_c_0.5%\0.5%_100%\TTfault25kphaseC0p5loading100_03.out,D:\Naveen\TT fault Data\0.5%\Phase_c_0.5%\0.5%_100%\TTfault25kphaseC0p5loading100_02.out,D:\Naveen\TT fault Data\0.5%\Phase_c_0.5%\0.5%_100%\TTfault25kphaseC0p5loading100.inf,D:\Naveen\TT fault Data\0.5%\Phase_c_0.5%\0.5%_100%\TTfault25kphaseC0p5loading100.infx,25000.0,250000,250001,7.2,,faulty,0.5,C,100,100,False,TT_s0.5_pC_l100,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_0_5_Phase_c_0_5_0_5_20,TT fault Data\0.5%\Phase_c_0.5%\0.5%_20%,D:\Naveen\TT fault Data\0.5%\Phase_c_0.5%\0.5%_20%\TTfault_25k_phase_c_0.5%_loading_20%_03.out,D:\Naveen\TT fault Data\0.5%\Phase_c_0.5%\0.5%_20%\TTfault_25k_phase_c_0.5%_loading_20%_02.out,D:\Naveen\TT fault Data\0.5%\Phase_c_0.5%\0.5%_20%\TT25kphasec0P5load20.inf,D:\Naveen\TT fault Data\0.5%\Phase_c_0.5%\0.5%_20%\TT25kphasec0P5load20.infx,25000.0,250000,250001,7.2,,faulty,0.5,C,20,20,False,TT_s0.5_pC_l20,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_0_5_Phase_c_0_5_0_5_40,TT fault Data\0.5%\Phase_c_0.5%\0.5%_40%,D:\Naveen\TT fault Data\0.5%\Phase_c_0.5%\0.5%_40%\TTfault_25k_phase_c_0.5%_loading_40%_03.out,D:\Naveen\TT fault Data\0.5%\Phase_c_0.5%\0.5%_40%\TTfault_25k_phase_c_0.5%_loading_40%_02.out,D:\Naveen\TT fault Data\0.5%\Phase_c_0.5%\0.5%_40%\TT25kphasec0P5load40.inf,D:\Naveen\TT fault Data\0.5%\Phase_c_0.5%\0.5%_40%\TT25kphasec0P5load40.infx,25000.0,250000,250001,7.2,,faulty,0.5,C,40,40,False,TT_s0.5_pC_l40,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_0_5_Phase_c_0_5_0_5_60,TT fault Data\0.5%\Phase_c_0.5%\0.5%_60%,D:\Naveen\TT fault Data\0.5%\Phase_c_0.5%\0.5%_60%\TTfault_25k_phase_c_0.5%_loading_60%_03.out,D:\Naveen\TT fault Data\0.5%\Phase_c_0.5%\0.5%_60%\TTfault_25k_phase_c_0.5%_loading_60%_02.out,D:\Naveen\TT fault Data\0.5%\Phase_c_0.5%\0.5%_60%\TT25kphasec0P5load60.inf,D:\Naveen\TT fault Data\0.5%\Phase_c_0.5%\0.5%_60%\TT25kphasec0P5load60.infx,25000.0,250000,250001,7.2,,faulty,0.5,C,60,60,False,TT_s0.5_pC_l60,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_0_5_Phase_c_0_5_0_5_80,TT fault Data\0.5%\Phase_c_0.5%\0.5%_80%,D:\Naveen\TT fault Data\0.5%\Phase_c_0.5%\0.5%_80%\TTfault_25k_phase_c_0.5%_loading_80%_03.out,D:\Naveen\TT fault Data\0.5%\Phase_c_0.5%\0.5%_80%\TTfault_25k_phase_c_0.5%_loading_80%_02.out,D:\Naveen\TT fault Data\0.5%\Phase_c_0.5%\0.5%_80%\TT25kphasec0P5load80.inf,D:\Naveen\TT fault Data\0.5%\Phase_c_0.5%\0.5%_80%\TT25kphasec0P5load80.infx,25000.0,250000,250001,7.2,,faulty,0.5,C,80,80,False,TT_s0.5_pC_l80,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_0_5_Phase_c_0_5_0_5_NL,TT fault Data\0.5%\Phase_c_0.5%\0.5%_NL%,D:\Naveen\TT fault Data\0.5%\Phase_c_0.5%\0.5%_NL%\TTfault25kphaseC0p5loadingNL_03.out,D:\Naveen\TT fault Data\0.5%\Phase_c_0.5%\0.5%_NL%\TTfault25kphaseC0p5loadingNL_02.out,D:\Naveen\TT fault Data\0.5%\Phase_c_0.5%\0.5%_NL%\TTfault25kphaseC0p5loadingNL.inf,D:\Naveen\TT fault Data\0.5%\Phase_c_0.5%\0.5%_NL%\TTfault25kphaseC0p5loadingNL.infx,25000.0,250000,250001,7.2,,faulty,0.5,C,0,NL,False,TT_s0.5_pC_lNL,50000,,180000.0,200000.0,80000,179500,180500.0,199500.0
TT_fault_Data_1_Phase_a_1_1_100,TT fault Data\1%\Phase_a_1%\1%_100%,D:\Naveen\TT fault Data\1%\Phase_a_1%\1%_100%\TTfault25kphaseA5Ploading100_03.out,D:\Naveen\TT fault Data\1%\Phase_a_1%\1%_100%\TTfault25kphaseA5Ploading100_02.out,D:\Naveen\TT fault Data\1%\Phase_a_1%\1%_100%\TTfault25kphaseA5Ploading100.inf,D:\Naveen\TT fault Data\1%\Phase_a_1%\1%_100%\TTfault25kphaseA5Ploading100.infx,25000.0,250000,250001,7.2,,faulty,1.0,A,100,100,False,TT_s1.0_pA_l100,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_1_Phase_a_1_1_20,TT fault Data\1%\Phase_a_1%\1%_20%,D:\Naveen\TT fault Data\1%\Phase_a_1%\1%_20%\TTfault_25k_phase_a_1%_loading_20%_03.out,D:\Naveen\TT fault Data\1%\Phase_a_1%\1%_20%\TTfault_25k_phase_a_1%_loading_20%_02.out,D:\Naveen\TT fault Data\1%\Phase_a_1%\1%_20%\TT25kphasea1load20.inf,D:\Naveen\TT fault Data\1%\Phase_a_1%\1%_20%\TT25kphasea1load20.infx,25000.0,250000,250001,7.2,,faulty,1.0,A,20,20,False,TT_s1.0_pA_l20,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_1_Phase_a_1_1_40,TT fault Data\1%\Phase_a_1%\1%_40%,D:\Naveen\TT fault Data\1%\Phase_a_1%\1%_40%\TTfault_25k_phase_a_1%_loading_40%_03.out,D:\Naveen\TT fault Data\1%\Phase_a_1%\1%_40%\TTfault_25k_phase_a_1%_loading_40%_02.out,D:\Naveen\TT fault Data\1%\Phase_a_1%\1%_40%\TT25kphasea1load40.inf,D:\Naveen\TT fault Data\1%\Phase_a_1%\1%_40%\TT25kphasea1load40.infx,25000.0,250000,250001,7.2,,faulty,1.0,A,40,40,False,TT_s1.0_pA_l40,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_1_Phase_a_1_1_60,TT fault Data\1%\Phase_a_1%\1%_60%,D:\Naveen\TT fault Data\1%\Phase_a_1%\1%_60%\TTfault_25k_phase_a_1%_loading_60%_03.out,D:\Naveen\TT fault Data\1%\Phase_a_1%\1%_60%\TTfault_25k_phase_a_1%_loading_60%_02.out,D:\Naveen\TT fault Data\1%\Phase_a_1%\1%_60%\TT25kphasea1load60.inf,D:\Naveen\TT fault Data\1%\Phase_a_1%\1%_60%\TT25kphasea1load60.infx,25000.0,250000,250001,7.2,,faulty,1.0,A,60,60,False,TT_s1.0_pA_l60,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_1_Phase_a_1_1_80,TT fault Data\1%\Phase_a_1%\1%_80%,D:\Naveen\TT fault Data\1%\Phase_a_1%\1%_80%\TTfault_25k_phase_a_1%_loading_80%_03.out,D:\Naveen\TT fault Data\1%\Phase_a_1%\1%_80%\TTfault_25k_phase_a_1%_loading_80%_02.out,D:\Naveen\TT fault Data\1%\Phase_a_1%\1%_80%\TT25kphasea1load80.inf,D:\Naveen\TT fault Data\1%\Phase_a_1%\1%_80%\TT25kphasea1load80.infx,25000.0,250000,250001,7.2,,faulty,1.0,A,80,80,False,TT_s1.0_pA_l80,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_1_Phase_a_1_1_NL,TT fault Data\1%\Phase_a_1%\1%_NL%,D:\Naveen\TT fault Data\1%\Phase_a_1%\1%_NL%\TTfault25kphaseA5PloadingNL_03.out,D:\Naveen\TT fault Data\1%\Phase_a_1%\1%_NL%\TTfault25kphaseA5PloadingNL_02.out,D:\Naveen\TT fault Data\1%\Phase_a_1%\1%_NL%\TTfault25kphaseA5PloadingNL.inf,D:\Naveen\TT fault Data\1%\Phase_a_1%\1%_NL%\TTfault25kphaseA5PloadingNL.infx,25000.0,250000,250001,7.2,,faulty,1.0,A,0,NL,False,TT_s1.0_pA_lNL,50000,,180000.0,200000.0,80000,179500,180500.0,199500.0
TT_fault_Data_1_Phase_b_1_1_100,TT fault Data\1%\Phase_b_1%\1%_100%,D:\Naveen\TT fault Data\1%\Phase_b_1%\1%_100%\TTfault_25k_phase_b_1%_loading_100%_03.out,D:\Naveen\TT fault Data\1%\Phase_b_1%\1%_100%\TTfault_25k_phase_b_1%_loading_100%_02.out,D:\Naveen\TT fault Data\1%\Phase_b_1%\1%_100%\TT25kphaseb1load100.inf,D:\Naveen\TT fault Data\1%\Phase_b_1%\1%_100%\TT25kphaseb1load100.infx,25000.0,250000,250001,7.2,,faulty,1.0,B,100,100,False,TT_s1.0_pB_l100,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_1_Phase_b_1_1_20,TT fault Data\1%\Phase_b_1%\1%_20%,D:\Naveen\TT fault Data\1%\Phase_b_1%\1%_20%\TTfault_25k_phase_b_1%_loading_20%_03.out,D:\Naveen\TT fault Data\1%\Phase_b_1%\1%_20%\TTfault_25k_phase_b_1%_loading_20%_02.out,D:\Naveen\TT fault Data\1%\Phase_b_1%\1%_20%\TT25kphaseb1load20.inf,D:\Naveen\TT fault Data\1%\Phase_b_1%\1%_20%\TT25kphaseb1load20.infx,25000.0,250000,250001,7.2,,faulty,1.0,B,20,20,False,TT_s1.0_pB_l20,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_1_Phase_b_1_1_40,TT fault Data\1%\Phase_b_1%\1%_40%,D:\Naveen\TT fault Data\1%\Phase_b_1%\1%_40%\TTfault_25k_phase_b_1%_loading_40%_03.out,D:\Naveen\TT fault Data\1%\Phase_b_1%\1%_40%\TTfault_25k_phase_b_1%_loading_40%_02.out,D:\Naveen\TT fault Data\1%\Phase_b_1%\1%_40%\TT25kphaseb1load40.inf,D:\Naveen\TT fault Data\1%\Phase_b_1%\1%_40%\TT25kphaseb1load40.infx,25000.0,250000,250001,7.2,,faulty,1.0,B,40,40,False,TT_s1.0_pB_l40,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_1_Phase_b_1_1_60,TT fault Data\1%\Phase_b_1%\1%_60%,D:\Naveen\TT fault Data\1%\Phase_b_1%\1%_60%\TTfault_25k_phase_b_1%_loading_60%_03.out,D:\Naveen\TT fault Data\1%\Phase_b_1%\1%_60%\TTfault_25k_phase_b_1%_loading_60%_02.out,D:\Naveen\TT fault Data\1%\Phase_b_1%\1%_60%\TT25kphaseb1load60.inf,D:\Naveen\TT fault Data\1%\Phase_b_1%\1%_60%\TT25kphaseb1load60.infx,25000.0,250000,250001,7.2,,faulty,1.0,B,60,60,False,TT_s1.0_pB_l60,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_1_Phase_b_1_1_80,TT fault Data\1%\Phase_b_1%\1%_80%,D:\Naveen\TT fault Data\1%\Phase_b_1%\1%_80%\TTfault_25k_phase_b_1%_loading_80%_03.out,D:\Naveen\TT fault Data\1%\Phase_b_1%\1%_80%\TTfault_25k_phase_b_1%_loading_80%_02.out,D:\Naveen\TT fault Data\1%\Phase_b_1%\1%_80%\TT25kphaseb1load80.inf,D:\Naveen\TT fault Data\1%\Phase_b_1%\1%_80%\TT25kphaseb1load80.infx,25000.0,250000,250001,7.2,,faulty,1.0,B,80,80,False,TT_s1.0_pB_l80,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_1_Phase_b_1_1_NL,TT fault Data\1%\Phase_b_1%\1%_NL%,D:\Naveen\TT fault Data\1%\Phase_b_1%\1%_NL%\TTfault_25k_phase_b_1%_loading_NL_03.out,D:\Naveen\TT fault Data\1%\Phase_b_1%\1%_NL%\TTfault_25k_phase_b_1%_loading_NL_02.out,D:\Naveen\TT fault Data\1%\Phase_b_1%\1%_NL%\TT25kphaseb1loadNL.inf,D:\Naveen\TT fault Data\1%\Phase_b_1%\1%_NL%\TT25kphaseb1loadNL.infx,25000.0,250000,250001,7.2,,faulty,1.0,B,0,NL,False,TT_s1.0_pB_lNL,50000,,180000.0,200000.0,80000,179500,180500.0,199500.0
TT_fault_Data_1_Phase_c_1_1_100,TT fault Data\1%\Phase_c_1%\1%_100%,D:\Naveen\TT fault Data\1%\Phase_c_1%\1%_100%\TTfault_25k_phase_c_1%_loading100%_03.out,D:\Naveen\TT fault Data\1%\Phase_c_1%\1%_100%\TTfault_25k_phase_c_1%_loading100%_02.out,D:\Naveen\TT fault Data\1%\Phase_c_1%\1%_100%\TT25kphasec1load100.inf,D:\Naveen\TT fault Data\1%\Phase_c_1%\1%_100%\TT25kphasec1load100.infx,25000.0,250000,250001,7.2,,faulty,1.0,C,100,100,False,TT_s1.0_pC_l100,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_1_Phase_c_1_1_20,TT fault Data\1%\Phase_c_1%\1%_20%,D:\Naveen\TT fault Data\1%\Phase_c_1%\1%_20%\TTfault_25k_phase_c_1%_loading20%_03.out,D:\Naveen\TT fault Data\1%\Phase_c_1%\1%_20%\TTfault_25k_phase_c_1%_loading20%_02.out,D:\Naveen\TT fault Data\1%\Phase_c_1%\1%_20%\TT25kphasec1load20.inf,D:\Naveen\TT fault Data\1%\Phase_c_1%\1%_20%\TT25kphasec1load20.infx,25000.0,250000,250001,7.2,,faulty,1.0,C,20,20,False,TT_s1.0_pC_l20,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_1_Phase_c_1_1_40,TT fault Data\1%\Phase_c_1%\1%_40%,D:\Naveen\TT fault Data\1%\Phase_c_1%\1%_40%\TTfault_25k_phase_c_1%_loading40%_03.out,D:\Naveen\TT fault Data\1%\Phase_c_1%\1%_40%\TTfault_25k_phase_c_1%_loading40%_02.out,D:\Naveen\TT fault Data\1%\Phase_c_1%\1%_40%\TT25kphasec1load40.inf,D:\Naveen\TT fault Data\1%\Phase_c_1%\1%_40%\TT25kphasec1load40.infx,25000.0,250000,250001,7.2,,faulty,1.0,C,40,40,False,TT_s1.0_pC_l40,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_1_Phase_c_1_1_60,TT fault Data\1%\Phase_c_1%\1%_60%,D:\Naveen\TT fault Data\1%\Phase_c_1%\1%_60%\TTfault_25k_phase_c_1%_loading60%_03.out,D:\Naveen\TT fault Data\1%\Phase_c_1%\1%_60%\TTfault_25k_phase_c_1%_loading60%_02.out,D:\Naveen\TT fault Data\1%\Phase_c_1%\1%_60%\TT25kphasec1load60.inf,D:\Naveen\TT fault Data\1%\Phase_c_1%\1%_60%\TT25kphasec1load60.infx,25000.0,250000,250001,7.2,,faulty,1.0,C,60,60,False,TT_s1.0_pC_l60,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_1_Phase_c_1_1_80,TT fault Data\1%\Phase_c_1%\1%_80%,D:\Naveen\TT fault Data\1%\Phase_c_1%\1%_80%\TTfault_25k_phase_c_1%_loading80%_03.out,D:\Naveen\TT fault Data\1%\Phase_c_1%\1%_80%\TTfault_25k_phase_c_1%_loading80%_02.out,D:\Naveen\TT fault Data\1%\Phase_c_1%\1%_80%\TT25kphasec1load80.inf,D:\Naveen\TT fault Data\1%\Phase_c_1%\1%_80%\TT25kphasec1load80.infx,25000.0,250000,250001,7.2,,faulty,1.0,C,80,80,False,TT_s1.0_pC_l80,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_1_Phase_c_1_1_NL,TT fault Data\1%\Phase_c_1%\1%_NL%,D:\Naveen\TT fault Data\1%\Phase_c_1%\1%_NL%\TTfault_25k_phase_c_1%_loading_NL_03.out,D:\Naveen\TT fault Data\1%\Phase_c_1%\1%_NL%\TTfault_25k_phase_c_1%_loading_NL_02.out,D:\Naveen\TT fault Data\1%\Phase_c_1%\1%_NL%\TT25kphasec1loadNL.inf,D:\Naveen\TT fault Data\1%\Phase_c_1%\1%_NL%\TT25kphasec1loadNL.infx,25000.0,250000,250001,7.2,,faulty,1.0,C,0,NL,False,TT_s1.0_pC_lNL,50000,,180000.0,200000.0,80000,179500,180500.0,199500.0
TT_fault_Data_2_Phase_a_2_2_100,TT fault Data\2%\Phase_a_2%\2%_100%,D:\Naveen\TT fault Data\2%\Phase_a_2%\2%_100%\TTfault_25k_phase_a_2%_loading_100%_03.out,D:\Naveen\TT fault Data\2%\Phase_a_2%\2%_100%\TTfault_25k_phase_a_2%_loading_100%_02.out,D:\Naveen\TT fault Data\2%\Phase_a_2%\2%_100%\TT25kphasea2load100.inf,D:\Naveen\TT fault Data\2%\Phase_a_2%\2%_100%\TT25kphasea2load100.infx,25000.0,250000,250001,7.2,,faulty,2.0,A,100,100,False,TT_s2.0_pA_l100,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_2_Phase_a_2_2_20,TT fault Data\2%\Phase_a_2%\2%_20%,D:\Naveen\TT fault Data\2%\Phase_a_2%\2%_20%\TTfault_25k_phase_a_2%_loading_20%_03.out,D:\Naveen\TT fault Data\2%\Phase_a_2%\2%_20%\TTfault_25k_phase_a_2%_loading_20%_02.out,D:\Naveen\TT fault Data\2%\Phase_a_2%\2%_20%\TT25kphasea2load20.inf,D:\Naveen\TT fault Data\2%\Phase_a_2%\2%_20%\TT25kphasea2load20.infx,25000.0,250000,250001,7.2,,faulty,2.0,A,20,20,False,TT_s2.0_pA_l20,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_2_Phase_a_2_2_40,TT fault Data\2%\Phase_a_2%\2%_40%,D:\Naveen\TT fault Data\2%\Phase_a_2%\2%_40%\TTfault_25k_phase_a_2%_loading_40%_03.out,D:\Naveen\TT fault Data\2%\Phase_a_2%\2%_40%\TTfault_25k_phase_a_2%_loading_40%_02.out,D:\Naveen\TT fault Data\2%\Phase_a_2%\2%_40%\TT25kphasea2load40.inf,D:\Naveen\TT fault Data\2%\Phase_a_2%\2%_40%\TT25kphasea2load40.infx,25000.0,250000,250001,7.2,,faulty,2.0,A,40,40,False,TT_s2.0_pA_l40,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_2_Phase_a_2_2_60,TT fault Data\2%\Phase_a_2%\2%_60%,D:\Naveen\TT fault Data\2%\Phase_a_2%\2%_60%\TTfault_25k_phase_a_2%_loading_60%_03.out,D:\Naveen\TT fault Data\2%\Phase_a_2%\2%_60%\TTfault_25k_phase_a_2%_loading_60%_02.out,D:\Naveen\TT fault Data\2%\Phase_a_2%\2%_60%\TT25kphasea2load60.inf,D:\Naveen\TT fault Data\2%\Phase_a_2%\2%_60%\TT25kphasea2load60.infx,25000.0,250000,250001,7.2,,faulty,2.0,A,60,60,False,TT_s2.0_pA_l60,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_2_Phase_a_2_2_80,TT fault Data\2%\Phase_a_2%\2%_80%,D:\Naveen\TT fault Data\2%\Phase_a_2%\2%_80%\TTfault_25k_phase_a_2%_loading_80%_03.out,D:\Naveen\TT fault Data\2%\Phase_a_2%\2%_80%\TTfault_25k_phase_a_2%_loading_80%_02.out,D:\Naveen\TT fault Data\2%\Phase_a_2%\2%_80%\TT25kphasea2load80.inf,D:\Naveen\TT fault Data\2%\Phase_a_2%\2%_80%\TT25kphasea2load80.infx,25000.0,250000,250001,7.2,,faulty,2.0,A,80,80,False,TT_s2.0_pA_l80,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
TT_fault_Data_2_Phase_a_2_2_NL,TT fault Data\2%\Phase_a_2%\2%_NL%,D:\Naveen\TT fault Data\2%\Phase_a_2%\2%_NL%\TTfault_25k_phase_a_2%_loading_NL_03.out,D:\Naveen\TT fault Data\2%\Phase_a_2%\2%_NL%\TTfault_25k_phase_a_2%_loading_NL_02.out,D:\Naveen\TT fault Data\2%\Phase_a_2%\2%_NL%\TT25kphasea2loadNL.inf,D:\Naveen\TT fault Data\2%\Phase_a_2%\2%_NL%\TT25kphasea2loadNL.infx,25000.0,250000,250001,7.2,,faulty,2.0,A,0,NL,False,TT_s2.0_pA_lNL,50000,,180000.0,200000.0,80000,179500,180500.0,199500.0
TT_fault_Data_2_Phase_b_2_2_100,TT fault Data\2%\Phase_b_2%\2%_100%,D:\Naveen\TT fault Data\2%\Phase_b_2%\2%_100%\TTfault_25k_phase_b_2%_loading_100%_03.out,D:\Naveen\TT fault Data\2%\Phase_b_2%\2%_100%\TTfault_25k_phase_b_2%_loading_100%_02.out,D:\Naveen\TT fault Data\2%\Phase_b_2%\2%_100%\TT25kphaseb2load100.inf,D:\Naveen\TT fault Data\2%\Phase_b_2%\2%_100%\TT25kphaseb2load100.infx,25000.0,250000,250001,7.2,,faulty,2.0,B,100,100,False,TT_s2.0_pB_l100,50000,100000.0,180000.0,200000.0,110000,179500,180500.0,199500.0
